,pixel_frac
2024-04-23 05:00:00,0.021715087890625
2024-04-23 11:00:00,0.019283447265625
2024-04-23 17:00:00,0.018240966796875
2024-04-23 23:00:00,0.01784322102864583
2024-04-24 05:00:00,0.016926066080729166
2024-04-24 11:00:00,0.015505574544270833
2024-04-24 17:00:00,0.014852091471354167
2024-04-26 05:00:00,0.013422037760416667
2024-04-26 17:00:00,0.012559611002604167
2024-04-27 11:00:00,0.012380167643229167
2024-04-27 23:00:00,0.01298583984375
2024-04-28 05:00:00,0.013639729817708333
2024-04-28 11:00:00,0.015534261067708333
2024-04-28 17:00:00,0.017275797526041668
2024-04-28 23:00:00,0.018191935221354167
2024-04-29 05:00:00,0.019608561197916666
2024-04-29 17:00:00,0.0201092529296875
2024-04-29 23:00:00,0.0205389404296875
2024-04-30 05:00:00,0.02147481282552083
2024-04-30 11:00:00,0.0222088623046875
2024-04-30 17:00:00,0.023278605143229165
2024-04-30 23:00:00,0.0245196533203125
2024-05-01 05:00:00,0.025464884440104165
2024-05-01 11:00:00,0.0260516357421875
2024-05-01 17:00:00,0.0236737060546875
2024-05-02 05:00:00,0.021102091471354167
2024-05-02 11:00:00,0.01845743815104167
2024-05-02 17:00:00,0.016995442708333332
2024-05-02 23:00:00,0.017986857096354166
2024-05-03 05:00:00,0.0187994384765625
2024-05-03 11:00:00,0.01941487630208333
2024-05-03 17:00:00,0.017795003255208334
2024-05-03 23:00:00,0.015894775390625
2024-05-04 05:00:00,0.0140765380859375
2024-05-04 11:00:00,0.012784830729166667
2024-05-04 17:00:00,0.013063557942708333
2024-05-04 23:00:00,0.013054402669270833
2024-05-05 05:00:00,0.0129742431640625
2024-05-05 11:00:00,0.012684122721354166
2024-05-05 17:00:00,0.011797281901041666
2024-05-05 23:00:00,0.0113946533203125
2024-05-06 05:00:00,0.011512247721354167
2024-05-06 11:00:00,0.011837972005208334
2024-05-06 17:00:00,0.011786702473958334
2024-05-07 05:00:00,0.011699625651041667
2024-05-07 11:00:00,0.011093546549479166
2024-05-07 17:00:00,0.009762980143229167
2024-05-07 23:00:00,0.009581095377604166
2024-05-08 05:00:00,0.00946533203125
2024-05-08 11:00:00,0.009582722981770833
2024-05-08 23:00:00,0.010144856770833334
2024-05-09 05:00:00,0.009952189127604167
2024-05-09 11:00:00,0.0093743896484375
2024-05-09 17:00:00,0.008813680013020833
2024-05-10 05:00:00,0.008135172526041666
2024-05-10 11:00:00,0.0077353922526041665
2024-05-10 23:00:00,0.0080804443359375
2024-05-11 05:00:00,0.008423868815104167
2024-05-11 17:00:00,0.0090283203125
2024-05-11 23:00:00,0.009879964192708333
2024-05-12 05:00:00,0.009887288411458334
2024-05-12 11:00:00,0.0097491455078125
2024-05-12 17:00:00,0.00978759765625
2024-05-13 05:00:00,0.009873250325520833
2024-05-13 11:00:00,0.0104791259765625
2024-05-14 11:00:00,0.010910237630208333
2024-05-14 17:00:00,0.011204630533854166
2024-05-15 05:00:00,0.010675455729166667
2024-05-15 11:00:00,0.009655965169270834
2024-05-15 17:00:00,0.008626302083333334
2024-05-15 23:00:00,0.007845865885416666
2024-05-16 05:00:00,0.007762451171875
2024-05-16 11:00:00,0.00837646484375
2024-05-16 17:00:00,0.0096197509765625
2024-05-16 23:00:00,0.009886271158854166
2024-05-17 05:00:00,0.00951904296875
2024-05-17 11:00:00,0.008854166666666666
2024-05-17 23:00:00,0.007619222005208333
2024-05-18 05:00:00,0.0070343017578125
2024-05-18 11:00:00,0.007053019205729167
2024-05-18 17:00:00,0.0067877197265625
2024-05-18 23:00:00,0.007212727864583333
2024-05-19 05:00:00,0.0080859375
2024-05-20 11:00:00,0.0088018798828125
2024-05-20 17:00:00,0.009646402994791666
2024-05-21 05:00:00,0.010333455403645834
2024-05-21 11:00:00,0.010810750325520833
2024-05-21 17:00:00,0.012190144856770833
2024-05-21 23:00:00,0.0136920166015625
2024-05-22 05:00:00,0.014560750325520833
2024-05-22 11:00:00,0.014913736979166667
2024-05-22 17:00:00,0.013358968098958333
2024-05-22 23:00:00,0.011452229817708333
2024-05-23 05:00:00,0.010110066731770834
2024-05-23 11:00:00,0.009163818359375
2024-05-23 17:00:00,0.00947021484375
2024-05-23 23:00:00,0.010013631184895833
2024-05-24 05:00:00,0.01020263671875
2024-05-24 11:00:00,0.010564371744791667
2024-05-24 17:00:00,0.010789998372395833
2024-05-24 23:00:00,0.0116864013671875
2024-05-25 05:00:00,0.013369140625
2024-05-25 11:00:00,0.015179239908854166
2024-05-25 17:00:00,0.017490234375
2024-06-07 23:00:00,0.019903971354166668
2024-06-08 05:00:00,0.021759440104166666
2024-06-08 11:00:00,0.02316650390625
2024-06-08 23:00:00,0.023839518229166665
2024-06-09 05:00:00,0.0236834716796875
2024-06-09 11:00:00,0.023303019205729168
2024-06-09 17:00:00,0.022032063802083335
2024-06-09 23:00:00,0.020639851888020835
2024-06-10 05:00:00,0.019096476236979167
2024-06-10 11:00:00,0.0170404052734375
2024-06-10 23:00:00,0.01646993001302083
2024-06-11 05:00:00,0.0158416748046875
2024-06-11 11:00:00,0.015077921549479166
2024-06-11 17:00:00,0.014903971354166667
2024-06-11 23:00:00,0.014420572916666667
2024-06-18 11:00:00,0.014572550455729166
2024-06-18 17:00:00,0.015827840169270833
2024-06-18 23:00:00,0.017307535807291666
2024-06-19 05:00:00,0.018506062825520832
2024-06-19 11:00:00,0.0188397216796875
2024-06-19 17:00:00,0.018351033528645835
2024-06-19 23:00:00,0.018294270833333334
2024-06-20 05:00:00,0.0185491943359375
2024-06-20 11:00:00,0.019949544270833335
2024-06-20 23:00:00,0.0214788818359375
2024-06-21 05:00:00,0.02265625
2024-06-21 11:00:00,0.023640543619791666
2024-06-21 17:00:00,0.024367268880208334
2024-06-21 23:00:00,0.0252557373046875
2024-06-22 05:00:00,0.025456339518229166
2024-06-22 11:00:00,0.0254693603515625
2024-06-22 17:00:00,0.025084228515625
2024-06-23 05:00:00,0.024460856119791666
2024-06-23 17:00:00,0.023729654947916668
2024-06-23 23:00:00,0.022600504557291668
2024-06-24 05:00:00,0.021127115885416665
2024-06-24 11:00:00,0.0196234130859375
2024-06-24 23:00:00,0.019134724934895833
2024-06-25 05:00:00,0.019149576822916667
2024-06-25 11:00:00,0.019246012369791666
2024-06-25 23:00:00,0.0192950439453125
2024-06-26 05:00:00,0.018810628255208333
2024-06-26 11:00:00,0.018414510091145832
2024-06-26 17:00:00,0.0183251953125
2024-06-26 23:00:00,0.018752644856770834
2024-06-27 05:00:00,0.019684651692708333
2024-06-27 11:00:00,0.020758870442708334
2024-06-27 23:00:00,0.021831868489583333
2024-06-28 05:00:00,0.0227459716796875
2024-06-28 11:00:00,0.022765706380208334
2024-06-28 17:00:00,0.0222271728515625
2024-06-28 23:00:00,0.022103474934895832
2024-06-29 05:00:00,0.021632893880208334
2024-06-29 11:00:00,0.021621297200520834
2024-06-29 17:00:00,0.0214251708984375
2024-06-30 05:00:00,0.020495402018229168
2024-06-30 17:00:00,0.019400431315104168
2024-06-30 23:00:00,0.018194986979166668
2024-07-01 17:00:00,0.017945353190104166
2024-07-01 23:00:00,0.0180682373046875
2024-07-02 05:00:00,0.018663736979166668
2024-07-02 11:00:00,0.01958272298177083
2024-07-02 17:00:00,0.020059407552083332
2024-07-03 05:00:00,0.021104939778645835
2024-07-03 11:00:00,0.021884969075520833
2024-07-03 17:00:00,0.022735188802083334
2024-07-03 23:00:00,0.024165852864583334
2024-07-04 05:00:00,0.0247113037109375
2024-07-04 11:00:00,0.02560791015625
2024-07-04 23:00:00,0.025693766276041665
2024-07-05 05:00:00,0.0246380615234375
2024-07-05 11:00:00,0.023516031901041668
2024-07-05 17:00:00,0.022012939453125
2024-07-05 23:00:00,0.021069742838541666
2024-07-06 05:00:00,0.0206683349609375
2024-07-06 11:00:00,0.019938151041666668
2024-07-06 23:00:00,0.0190240478515625
2024-07-07 05:00:00,0.018127848307291666
2024-07-07 11:00:00,0.017412516276041668
2024-07-07 23:00:00,0.017968546549479165
2024-07-08 05:00:00,0.019186604817708335
2024-07-08 11:00:00,0.02017333984375
2024-07-08 17:00:00,0.020807902018229168
2024-07-08 23:00:00,0.021033732096354167
2024-07-09 11:00:00,0.020860392252604165
2024-07-09 17:00:00,0.020091756184895834
2024-07-09 23:00:00,0.019498697916666665
2024-07-10 05:00:00,0.0185308837890625
2024-07-10 17:00:00,0.01701416015625
2024-07-10 23:00:00,0.0178387451171875
2024-07-11 05:00:00,0.018358357747395835
2024-07-11 11:00:00,0.018521525065104166
2024-07-11 17:00:00,0.019497477213541666
2024-07-12 05:00:00,0.0182171630859375
2024-07-12 11:00:00,0.017485555013020834
2024-07-13 05:00:00,0.016540323893229167
2024-07-13 17:00:00,0.015938924153645832
2024-07-13 23:00:00,0.016274617513020832
2024-07-14 17:00:00,0.016576334635416665
2024-07-15 11:00:00,0.018569132486979167
2024-07-15 17:00:00,0.019909261067708333
2024-07-15 23:00:00,0.020772501627604165
2024-07-16 17:00:00,0.021296793619791667
2024-07-17 17:00:00,0.02126953125
2024-07-17 23:00:00,0.021264851888020832
2024-07-18 05:00:00,0.020782674153645833
2024-07-18 11:00:00,0.020403645833333334
2024-07-18 17:00:00,0.0192474365234375
2024-07-18 23:00:00,0.018436075846354167
2024-07-19 05:00:00,0.018978271484375
2024-07-19 11:00:00,0.0189898681640625
2024-07-19 17:00:00,0.019370524088541667
2024-07-20 05:00:00,0.019206136067708334
2024-07-20 11:00:00,0.0184088134765625
2024-07-20 23:00:00,0.018227335611979166
2024-07-21 17:00:00,0.018557535807291668
2024-07-21 23:00:00,0.0189794921875
2024-07-22 05:00:00,0.019335123697916668
2024-07-22 17:00:00,0.020288289388020832
2024-07-22 23:00:00,0.0206036376953125
2024-07-23 05:00:00,0.021431884765625
2024-07-23 17:00:00,0.022217000325520833
2024-07-23 23:00:00,0.0223492431640625
2024-07-24 05:00:00,0.022583211263020833
2024-07-24 11:00:00,0.022353719075520834
2024-07-24 23:00:00,0.022386271158854165
2024-07-25 05:00:00,0.02173807779947917
2024-07-25 11:00:00,0.020823771158854167
2024-07-25 17:00:00,0.020388590494791668
2024-07-26 11:00:00,0.019131062825520833
2024-07-26 17:00:00,0.0195416259765625
2024-07-26 23:00:00,0.020655721028645834
2024-07-27 05:00:00,0.021455485026041665
2024-07-27 17:00:00,0.023543497721354167
2024-07-27 23:00:00,0.0247491455078125
2024-07-28 05:00:00,0.025228678385416668
2024-07-28 11:00:00,0.0254541015625
2024-07-28 17:00:00,0.025220540364583332
2024-07-29 11:00:00,0.024625447591145832
2024-07-30 05:00:00,0.024520263671875
2024-07-31 05:00:00,0.024963175455729167
2024-07-31 17:00:00,0.025300496419270832
2024-07-31 23:00:00,0.02583251953125
2024-08-01 05:00:00,0.026839599609375
2024-08-01 23:00:00,0.027725016276041667
2024-08-02 05:00:00,0.028064168294270834
2024-08-02 11:00:00,0.028697102864583334
2024-08-02 17:00:00,0.0277862548828125
2024-08-03 05:00:00,0.026666463216145832
2024-08-03 11:00:00,0.026425577799479166
2024-08-03 17:00:00,0.025731608072916665
2024-08-03 23:00:00,0.0265032958984375
2024-08-04 05:00:00,0.027148030598958334
2024-08-04 11:00:00,0.0262030029296875
2024-08-04 17:00:00,0.0254962158203125
2024-08-05 05:00:00,0.024141438802083335
2024-08-05 17:00:00,0.022572224934895833
2024-08-06 11:00:00,0.0226751708984375
2024-08-06 23:00:00,0.022752685546875
2024-08-07 05:00:00,0.02295878092447917
2024-08-07 17:00:00,0.023905843098958334
2024-08-07 23:00:00,0.024794921875
2024-08-08 05:00:00,0.025495808919270835
2024-08-08 11:00:00,0.025827229817708332
2024-08-08 17:00:00,0.02568623860677083
2024-08-08 23:00:00,0.025245564778645833
2024-08-09 05:00:00,0.025064697265625
2024-08-09 11:00:00,0.025430094401041665
2024-08-09 17:00:00,0.025279134114583334
2024-08-11 11:00:00,0.023914794921875
2024-08-12 05:00:00,0.021230875651041668
2024-08-12 11:00:00,0.017105916341145833
2024-08-12 17:00:00,0.012881062825520833
2024-08-13 17:00:00,0.0092974853515625
2024-08-15 17:00:00,0.009135335286458334
2024-08-16 11:00:00,0.011028035481770834
2024-08-16 17:00:00,0.014831746419270833
2024-08-16 23:00:00,0.020442708333333334
2024-08-17 17:00:00,0.023597615559895833
2024-08-17 23:00:00,0.026005045572916666
2024-08-18 05:00:00,0.027248331705729167
2024-08-18 11:00:00,0.0256976318359375
2024-08-18 17:00:00,0.024112955729166666
2024-08-19 11:00:00,0.023057657877604165
2024-08-19 17:00:00,0.0223455810546875
2024-08-20 11:00:00,0.024612833658854166
2024-08-20 17:00:00,0.027049153645833334
2024-08-20 23:00:00,0.028265380859375
2024-08-21 05:00:00,0.028307291666666668
2024-08-21 11:00:00,0.0261627197265625
2024-08-21 17:00:00,0.024532267252604167
2024-08-21 23:00:00,0.024124959309895833
2024-08-22 05:00:00,0.025084431966145834
2024-08-22 11:00:00,0.0280816650390625
2024-08-22 23:00:00,0.02947265625
2024-08-23 05:00:00,0.029600830078125
2024-08-23 11:00:00,0.029024861653645834
2024-08-23 17:00:00,0.0258880615234375
2024-08-23 23:00:00,0.024479777018229166
2024-08-24 05:00:00,0.023968098958333333
2024-08-24 11:00:00,0.022385050455729166
2024-08-24 23:00:00,0.021686808268229166
2024-08-25 05:00:00,0.020830078125
2024-08-25 11:00:00,0.019696044921875
2024-08-25 17:00:00,0.020917561848958332
2024-08-25 23:00:00,0.022950642903645832
2024-08-26 05:00:00,0.024281209309895833
2024-08-26 11:00:00,0.025480143229166665
2024-08-27 05:00:00,0.02556640625
2024-08-27 11:00:00,0.0252398681640625
2024-08-27 17:00:00,0.0251690673828125
2024-08-28 05:00:00,0.025126546223958334
2024-08-28 11:00:00,0.0244366455078125
2024-08-28 17:00:00,0.0226165771484375
2024-08-29 05:00:00,0.021180419921875
2024-08-29 17:00:00,0.020435994466145833
2024-08-30 05:00:00,0.020687662760416666
2024-08-31 05:00:00,0.022747599283854166
2024-08-31 11:00:00,0.02425048828125
2024-08-31 17:00:00,0.025973714192708334
2024-08-31 23:00:00,0.0270965576171875
2024-09-01 05:00:00,0.027210489908854166
2024-09-01 11:00:00,0.02795979817708333
2024-09-01 17:00:00,0.027054850260416666
2024-09-01 23:00:00,0.02596923828125
2024-09-02 05:00:00,0.02474609375
2024-09-02 11:00:00,0.02289794921875
2024-09-02 17:00:00,0.020784708658854168
2024-09-02 23:00:00,0.019382731119791666
2024-09-03 05:00:00,0.0185882568359375
2024-09-03 11:00:00,0.0183099365234375
2024-09-03 17:00:00,0.020269775390625
2024-09-03 23:00:00,0.020879923502604168
2024-09-04 05:00:00,0.021119384765625
2024-09-04 11:00:00,0.020958455403645833
2024-09-04 17:00:00,0.0190704345703125
2024-09-04 23:00:00,0.018633626302083334
2024-09-05 05:00:00,0.01820068359375
2024-09-05 11:00:00,0.017630615234375
2024-09-05 17:00:00,0.017528279622395834
2024-09-05 23:00:00,0.017384440104166666
2024-09-06 05:00:00,0.017692667643229167
2024-09-06 11:00:00,0.018820597330729168
2024-09-06 17:00:00,0.020124715169270835
2024-09-06 23:00:00,0.021469930013020833
2024-09-07 05:00:00,0.022590535481770833
2024-09-07 11:00:00,0.0230987548828125
2024-09-07 17:00:00,0.024391072591145833
2024-09-07 23:00:00,0.025574747721354166
2024-09-08 05:00:00,0.026759033203125
2024-09-08 11:00:00,0.0284478759765625
2024-09-08 17:00:00,0.02895263671875
2024-09-08 23:00:00,0.028140462239583334
2024-09-09 05:00:00,0.027459309895833332
2024-09-09 11:00:00,0.026419677734375
2024-09-09 17:00:00,0.02533935546875
2024-09-09 23:00:00,0.0256201171875
2024-09-10 05:00:00,0.025375162760416667
2024-09-10 11:00:00,0.024717000325520832
2024-09-10 17:00:00,0.0250390625
2024-09-10 23:00:00,0.025381266276041668
2024-09-11 05:00:00,0.025796305338541665
2024-09-11 11:00:00,0.026523030598958334
2024-09-11 17:00:00,0.026645304361979167
2024-09-11 23:00:00,0.0262384033203125
2024-09-12 05:00:00,0.026117960611979168
2024-09-12 11:00:00,0.026170857747395835
2024-09-12 17:00:00,0.025996297200520834
2024-09-12 23:00:00,0.025962320963541667
2024-09-13 05:00:00,0.025548299153645832
2024-09-13 11:00:00,0.0251434326171875
2024-09-13 17:00:00,0.025050048828125
2024-09-13 23:00:00,0.02524759928385417
2024-09-14 05:00:00,0.025915934244791668
2024-09-14 11:00:00,0.0268499755859375
2024-09-14 23:00:00,0.02763916015625
2024-09-15 05:00:00,0.028038736979166666
2024-09-15 11:00:00,0.0282098388671875
2024-09-15 17:00:00,0.027522989908854167
2024-09-16 05:00:00,0.026572672526041667
2024-09-16 17:00:00,0.025139567057291666
2024-09-16 23:00:00,0.0239276123046875
2024-09-17 05:00:00,0.023599446614583332
2024-09-17 17:00:00,0.024646199544270834
2024-09-18 17:00:00,0.027784830729166668
2024-09-18 23:00:00,0.029824625651041665
2024-09-19 05:00:00,0.03141255696614583
2024-09-19 11:00:00,0.031850179036458336
2024-09-19 17:00:00,0.0298004150390625
2024-09-19 23:00:00,0.030222574869791668
2024-09-20 05:00:00,0.030904134114583332
2024-09-20 11:00:00,0.03173441569010416
2024-09-20 23:00:00,0.0332147216796875
2024-09-21 05:00:00,0.032832438151041664
2024-09-21 17:00:00,0.032203369140625
2024-09-23 17:00:00,0.031960856119791665
2024-09-24 05:00:00,0.033642781575520836
2024-09-24 11:00:00,0.03583251953125
2024-09-24 17:00:00,0.03819091796875
2024-09-25 05:00:00,0.04025472005208333
2024-09-25 11:00:00,0.040406290690104166
2024-09-25 17:00:00,0.04022013346354167
2024-09-25 23:00:00,0.0397540283203125
2024-09-26 05:00:00,0.03898234049479166
2024-09-26 11:00:00,0.038216552734375
2024-09-26 17:00:00,0.03747639973958333
2024-09-26 23:00:00,0.036340738932291665
2024-09-27 05:00:00,0.0359033203125
2024-09-27 11:00:00,0.03656778971354167
2024-09-27 17:00:00,0.03785441080729167
2024-09-27 23:00:00,0.040312703450520834
2024-09-28 05:00:00,0.042117716471354164
2024-09-28 11:00:00,0.04308939615885417
2024-09-28 23:00:00,0.0432025146484375
2024-09-29 05:00:00,0.043170166015625
2024-09-29 11:00:00,0.043490397135416664
2024-09-29 17:00:00,0.04309163411458333
2024-09-29 23:00:00,0.0434979248046875
2024-09-30 05:00:00,0.043318684895833334
2024-09-30 11:00:00,0.0429949951171875
2024-09-30 17:00:00,0.0418414306640625
2024-09-30 23:00:00,0.0377447509765625
2024-10-01 05:00:00,0.0338671875
2024-10-01 11:00:00,0.028854777018229166
2024-10-01 17:00:00,0.026597900390625
2024-10-01 23:00:00,0.0289617919921875
2024-10-02 11:00:00,0.0310009765625
2024-10-02 17:00:00,0.03502950032552083
2024-10-02 23:00:00,0.03871236165364583
2024-10-03 05:00:00,0.041026611328125
2024-10-03 11:00:00,0.043606770833333336
2024-10-03 23:00:00,0.045724894205729165
2024-10-04 05:00:00,0.047644246419270835
2024-10-04 11:00:00,0.0492889404296875
2024-10-04 23:00:00,0.05075093587239583
2024-10-05 05:00:00,0.05086507161458333
2024-10-05 11:00:00,0.049513753255208334
2024-10-05 17:00:00,0.0499884033203125
2024-10-05 23:00:00,0.05054361979166667
2024-10-06 05:00:00,0.052115681966145834
2024-10-06 11:00:00,0.054781494140625
2024-10-06 17:00:00,0.05168741861979167
2024-10-06 23:00:00,0.04818583170572917
2024-10-07 05:00:00,0.044701334635416666
2024-10-07 11:00:00,0.040965576171875
2024-10-07 17:00:00,0.040183308919270834
2024-10-07 23:00:00,0.0396502685546875
2024-10-08 05:00:00,0.03941202799479167
2024-10-08 11:00:00,0.03987874348958333
2024-10-08 17:00:00,0.04198445638020833
2024-10-08 23:00:00,0.045306803385416664
2024-10-09 11:00:00,0.046121622721354165
2024-10-09 17:00:00,0.044449259440104166
2024-10-10 05:00:00,0.04108988444010417
2024-10-10 11:00:00,0.03595845540364583
2024-10-10 17:00:00,0.03435791015625
2024-10-10 23:00:00,0.03578592936197917
2024-10-11 05:00:00,0.0376409912109375
2024-10-11 11:00:00,0.041487630208333334
2024-10-12 05:00:00,0.0453118896484375
2024-10-12 11:00:00,0.04598673502604167
2024-10-12 23:00:00,0.04706075032552083
2024-10-13 05:00:00,0.04691996256510417
2024-10-13 11:00:00,0.04534261067708333
2024-10-14 17:00:00,0.04757954915364583
2024-10-14 23:00:00,0.050082804361979164
2024-10-15 05:00:00,0.051598917643229165
2024-10-15 11:00:00,0.052762654622395835
2024-10-15 17:00:00,0.05261149088541667
2024-10-16 11:00:00,0.05207845052083333
