timestamp,rsam,station,channel
2025-02-05 00:00:00,27.54950656496986,VPCC,HHZ
2025-02-05 00:10:00,33.5622478886162,VPCC,HHZ
2025-02-05 00:20:00,42.177545238859445,VPCC,HHZ
2025-02-05 00:30:00,22.125440479902682,VPCC,HHZ
2025-02-05 00:40:00,21.943807471489894,VPCC,HHZ
2025-02-05 00:50:00,23.6997284487852,VPCC,HHZ
2025-02-05 01:00:00,36.65624684997609,VPCC,HHZ
2025-02-05 01:10:00,22.391170909681712,VPCC,HHZ
2025-02-05 01:20:00,17.556956829057466,VPCC,HHZ
2025-02-05 01:30:00,17.239999050474346,VPCC,HHZ
2025-02-05 01:40:00,18.594214235753483,VPCC,HHZ
2025-02-05 01:50:00,20.325736755986455,VPCC,HHZ
2025-02-05 02:00:00,21.145134887666135,VPCC,HHZ
2025-02-05 02:10:00,19.24065074289644,VPCC,HHZ
2025-02-05 02:20:00,20.634618243610404,VPCC,HHZ
2025-02-05 02:30:00,26.91884378664386,VPCC,HHZ
2025-02-05 02:40:00,16.75599556423559,VPCC,HHZ
2025-02-05 02:50:00,18.58018534725061,VPCC,HHZ
2025-02-05 03:00:00,19.982571821325738,VPCC,HHZ
2025-02-05 03:10:00,17.809298438540182,VPCC,HHZ
2025-02-05 03:20:00,16.010372768788905,VPCC,HHZ
2025-02-05 03:30:00,16.467168010502714,VPCC,HHZ
2025-02-05 03:40:00,16.902281727705137,VPCC,HHZ
2025-02-05 03:50:00,16.545864719781715,VPCC,HHZ
2025-02-05 04:00:00,22.361584654014326,VPCC,HHZ
2025-02-05 04:10:00,24.811379484020232,VPCC,HHZ
2025-02-05 04:20:00,43.43455582001781,VPCC,HHZ
2025-02-05 04:30:00,20.479511603225276,VPCC,HHZ
2025-02-05 04:40:00,29.82967856915096,VPCC,HHZ
2025-02-05 04:50:00,44.37080433817364,VPCC,HHZ
2025-02-05 05:00:00,19.86704105993335,VPCC,HHZ
2025-02-05 05:10:00,19.214616680735766,VPCC,HHZ
2025-02-05 05:20:00,28.10141337404714,VPCC,HHZ
2025-02-05 05:30:00,37.928736027706016,VPCC,HHZ
2025-02-05 05:40:00,27.560755273284645,VPCC,HHZ
2025-02-05 05:50:00,27.11193331410564,VPCC,HHZ
2025-02-05 06:00:00,23.193940636986383,VPCC,HHZ
2025-02-05 06:10:00,30.890498962165722,VPCC,HHZ
2025-02-05 06:20:00,19.000707302902715,VPCC,HHZ
2025-02-05 06:30:00,22.27870569533667,VPCC,HHZ
2025-02-05 06:40:00,20.270739311073047,VPCC,HHZ
2025-02-05 06:50:00,15.427241473821546,VPCC,HHZ
2025-02-05 07:00:00,66.52861658644687,VPCC,HHZ
2025-02-05 07:10:00,23.634594633254927,VPCC,HHZ
2025-02-05 07:20:00,19.446556849949225,VPCC,HHZ
2025-02-05 07:30:00,20.108827821096853,VPCC,HHZ
2025-02-05 07:40:00,13.179313033647919,VPCC,HHZ
2025-02-05 07:50:00,19.554825500622183,VPCC,HHZ
2025-02-05 08:00:00,15.199367488591225,VPCC,HHZ
2025-02-05 08:10:00,13.731846417928827,VPCC,HHZ
2025-02-05 08:20:00,15.256755781502932,VPCC,HHZ
2025-02-05 08:30:00,15.113600743878614,VPCC,HHZ
2025-02-05 08:40:00,16.54535610013302,VPCC,HHZ
2025-02-05 08:50:00,36.26025344619854,VPCC,HHZ
